,Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ImageURL,OnView,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
143068,The Poverty Line (Tomatoes) (Mauritius),"Chow and Lin, Stefen Chow, Huiyi Lin","135951, 136050, 136051","(Singaporean, born 1980) (Singaporean, born 1980)",() (Malaysian) (Singaporean),(0) (1980) (1980),(0) (0) (0),() (male) (female),2010-2020,Inkjet print,"each: 15 9/16 × 22 13/16"" (39.5 × 58 cm)",Gift of the Fund for the Twenty-first Century and Committee on Architecture and Design Funds,95.2023.3,Design,Architecture & Design,2023-05-04,Y,447899,https://www.moma.org/collection/works/447899,https://www.moma.org/media/W1siZiIsIjUzOTAzNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=de5f5dc8b72c5207,,,,,39.5,,,58.0,,
143071,The Poverty Line (Tomatoes) (Brunei),"Chow and Lin, Stefen Chow, Huiyi Lin","135951, 136050, 136051","(Singaporean, born 1980) (Singaporean, born 1980)",() (Malaysian) (Singaporean),(0) (1980) (1980),(0) (0) (0),() (male) (female),2010-2020,Inkjet print,"each: 15 9/16 × 22 13/16"" (39.5 × 58 cm)",Gift of the Fund for the Twenty-first Century and Committee on Architecture and Design Funds,95.2023.6,Design,Architecture & Design,2023-05-04,Y,447902,https://www.moma.org/collection/works/447902,https://www.moma.org/media/W1siZiIsIjUzOTAzOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=fb6dd980e0ff76ba,,,,,39.5,,,58.0,,
143069,The Poverty Line (Tomatoes) (Spain),"Chow and Lin, Stefen Chow, Huiyi Lin","135951, 136050, 136051","(Singaporean, born 1980) (Singaporean, born 1980)",() (Malaysian) (Singaporean),(0) (1980) (1980),(0) (0) (0),() (male) (female),2010-2020,Inkjet print,"each: 15 9/16 × 22 13/16"" (39.5 × 58 cm)",Gift of the Fund for the Twenty-first Century and Committee on Architecture and Design Funds,95.2023.4,Design,Architecture & Design,2023-05-04,Y,447900,https://www.moma.org/collection/works/447900,https://www.moma.org/media/W1siZiIsIjUzOTAzNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=c8a810751444ad9d,,,,,39.5,,,58.0,,
143099,The Poverty Line (Eggs) (Georgia),"Chow and Lin, Stefen Chow, Huiyi Lin","135951, 136050, 136051","(Singaporean, born 1980) (Singaporean, born 1980)",() (Malaysian) (Singaporean),(0) (1980) (1980),(0) (0) (0),() (male) (female),2010-2020,Inkjet print,"each: 15 9/16 × 22 13/16"" (39.5 × 58 cm)",Gift of the Fund for the Twenty-first Century and Committee on Architecture and Design Funds,94.2023.11,Design,Architecture & Design,2023-05-04,Y,447930,https://www.moma.org/collection/works/447930,https://www.moma.org/media/W1siZiIsIjUzODk4NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=7841b8afa24483b8,"""MoMA, Floor 2, 216""",,,,39.5,,,58.0,,
143070,The Poverty Line (Tomatoes) (Switzerland),"Chow and Lin, Stefen Chow, Huiyi Lin","135951, 136050, 136051","(Singaporean, born 1980) (Singaporean, born 1980)",() (Malaysian) (Singaporean),(0) (1980) (1980),(0) (0) (0),() (male) (female),2010-2020,Inkjet print,"each: 15 9/16 × 22 13/16"" (39.5 × 58 cm)",Gift of the Fund for the Twenty-first Century and Committee on Architecture and Design Funds,95.2023.5,Design,Architecture & Design,2023-05-04,Y,447901,https://www.moma.org/collection/works/447901,https://www.moma.org/media/W1siZiIsIjUzOTAzOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=328288632faab08d,,,,,39.5,,,58.0,,
143073,The Poverty Line (Tomatoes) (China),"Chow and Lin, Stefen Chow, Huiyi Lin","135951, 136050, 136051","(Singaporean, born 1980) (Singaporean, born 1980)",() (Malaysian) (Singaporean),(0) (1980) (1980),(0) (0) (0),() (male) (female),2010-2020,Inkjet print,"each: 15 9/16 × 22 13/16"" (39.5 × 58 cm)",Gift of the Fund for the Twenty-first Century and Committee on Architecture and Design Funds,95.2023.8,Design,Architecture & Design,2023-05-04,Y,447904,https://www.moma.org/collection/works/447904,https://www.moma.org/media/W1siZiIsIjUzOTA0MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=4d28f97d5d3a91c7,,,,,39.5,,,58.0,,
143104,The Poverty Line (Eggs) (Nigeria),"Chow and Lin, Stefen Chow, Huiyi Lin","135951, 136050, 136051","(Singaporean, born 1980) (Singaporean, born 1980)",() (Malaysian) (Singaporean),(0) (1980) (1980),(0) (0) (0),() (male) (female),2010-2020,Inkjet print,"each: 15 9/16 × 22 13/16"" (39.5 × 58 cm)",Gift of the Fund for the Twenty-first Century and Committee on Architecture and Design Funds,94.2023.16,Design,Architecture & Design,2023-05-04,Y,447935,https://www.moma.org/collection/works/447935,https://www.moma.org/media/W1siZiIsIjUzODk5MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=aedd9202b850a51a,"""MoMA, Floor 2, 216""",,,,39.5,,,58.0,,
143074,The Poverty Line (Tomatoes) (France),"Chow and Lin, Stefen Chow, Huiyi Lin","135951, 136050, 136051","(Singaporean, born 1980) (Singaporean, born 1980)",() (Malaysian) (Singaporean),(0) (1980) (1980),(0) (0) (0),() (male) (female),2010-2020,Inkjet print,"each: 15 9/16 × 22 13/16"" (39.5 × 58 cm)",Gift of the Fund for the Twenty-first Century and Committee on Architecture and Design Funds,95.2023.9,Design,Architecture & Design,2023-05-04,Y,447905,https://www.moma.org/collection/works/447905,https://www.moma.org/media/W1siZiIsIjUzOTA0MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=1781ae79a396eeec,,,,,39.5,,,58.0,,
143085,The Poverty Line (Tomatoes) (Vietnam),"Chow and Lin, Stefen Chow, Huiyi Lin","135951, 136050, 136051","(Singaporean, born 1980) (Singaporean, born 1980)",() (Malaysian) (Singaporean),(0) (1980) (1980),(0) (0) (0),() (male) (female),2010-2020,Inkjet print,"each: 15 9/16 × 22 13/16"" (39.5 × 58 cm)",Gift of the Fund for the Twenty-first Century and Committee on Architecture and Design Funds,95.2023.20,Design,Architecture & Design,2023-05-04,Y,447916,https://www.moma.org/collection/works/447916,https://www.moma.org/media/W1siZiIsIjUzOTA1MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=df04468d69a65983,,,,,39.5,,,58.0,,
143161,"Jesuit Chapel, Colombo, Sri Lanka",Valentine Gunasekara,75527,"(Sri Lankan, 1931–2017)",(Sri Lankan),(1931),(2017),(male),1960,four architectural drawings,"each (approx.): 23 × 36"" (58.4 × 91.4 cm)",Committee on Architecture and Design Funds,63.2023.1-4,Architecture,Architecture & Design,2023-05-04,N,448158,,,,,,,58.4201168402,,,91.4401828804,,
143106,The Poverty Line (Eggs) (Singapore),"Chow and Lin, Stefen Chow, Huiyi Lin","135951, 136050, 136051","(Singaporean, born 1980) (Singaporean, born 1980)",() (Malaysian) (Singaporean),(0) (1980) (1980),(0) (0) (0),() (male) (female),2010-2020,Inkjet print,"each: 15 9/16 × 22 13/16"" (39.5 × 58 cm)",Gift of the Fund for the Twenty-first Century and Committee on Architecture and Design Funds,94.2023.18,Design,Architecture & Design,2023-05-04,Y,447937,https://www.moma.org/collection/works/447937,https://www.moma.org/media/W1siZiIsIjUzODk5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=aeaaa5dc62e48c06,"""MoMA, Floor 2, 216""",,,,39.5,,,58.0,,
143108,The Poverty Line (Eggs) (Turkey),"Chow and Lin, Stefen Chow, Huiyi Lin","135951, 136050, 136051","(Singaporean, born 1980) (Singaporean, born 1980)",() (Malaysian) (Singaporean),(0) (1980) (1980),(0) (0) (0),() (male) (female),2010-2020,Inkjet print,"each: 15 9/16 × 22 13/16"" (39.5 × 58 cm)",Gift of the Fund for the Twenty-first Century and Committee on Architecture and Design Funds,94.2023.20,Design,Architecture & Design,2023-05-04,Y,447939,https://www.moma.org/collection/works/447939,https://www.moma.org/media/W1siZiIsIjUzODk5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=59e4ad69ce361557,"""MoMA, Floor 2, 216""",,,,39.5,,,58.0,,
143105,The Poverty Line (Eggs) (Norway),"Chow and Lin, Stefen Chow, Huiyi Lin","135951, 136050, 136051","(Singaporean, born 1980) (Singaporean, born 1980)",() (Malaysian) (Singaporean),(0) (1980) (1980),(0) (0) (0),() (male) (female),2010-2020,Inkjet print,"each: 15 9/16 × 22 13/16"" (39.5 × 58 cm)",Gift of the Fund for the Twenty-first Century and Committee on Architecture and Design Funds,94.2023.17,Design,Architecture & Design,2023-05-04,Y,447936,https://www.moma.org/collection/works/447936,https://www.moma.org/media/W1siZiIsIjUzODk5MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=06bf5f8dfdbefb49,"""MoMA, Floor 2, 216""",,,,39.5,,,58.0,,
143109,The Poverty Line (Eggs) (United Arab Emirates),"Chow and Lin, Stefen Chow, Huiyi Lin","135951, 136050, 136051","(Singaporean, born 1980) (Singaporean, born 1980)",() (Malaysian) (Singaporean),(0) (1980) (1980),(0) (0) (0),() (male) (female),2010-2020,Inkjet print,"each: 15 9/16 × 22 13/16"" (39.5 × 58 cm)",Gift of the Fund for the Twenty-first Century and Committee on Architecture and Design Funds,94.2023.21,Design,Architecture & Design,2023-05-04,Y,447940,https://www.moma.org/collection/works/447940,https://www.moma.org/media/W1siZiIsIjU0MDMxOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=7e6ee6626cacdb8c,"""MoMA, Floor 2, 216""",,,,39.5,,,58.0,,
143103,The Poverty Line (Eggs) (Myanmar),"Chow and Lin, Stefen Chow, Huiyi Lin","135951, 136050, 136051","(Singaporean, born 1980) (Singaporean, born 1980)",() (Malaysian) (Singaporean),(0) (1980) (1980),(0) (0) (0),() (male) (female),2010-2020,Inkjet print,"each: 15 9/16 × 22 13/16"" (39.5 × 58 cm)",Gift of the Fund for the Twenty-first Century and Committee on Architecture and Design Funds,94.2023.15,Design,Architecture & Design,2023-05-04,Y,447934,https://www.moma.org/collection/works/447934,https://www.moma.org/media/W1siZiIsIjUzODk5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3b69bd19185d8c6a,"""MoMA, Floor 2, 216""",,,,39.5,,,58.0,,
143110,The Poverty Line (Eggs) (Vietnam),"Chow and Lin, Stefen Chow, Huiyi Lin","135951, 136050, 136051","(Singaporean, born 1980) (Singaporean, born 1980)",() (Malaysian) (Singaporean),(0) (1980) (1980),(0) (0) (0),() (male) (female),2010-2020,Inkjet print,"each: 15 9/16 × 22 13/16"" (39.5 × 58 cm)",Gift of the Fund for the Twenty-first Century and Committee on Architecture and Design Funds,94.2023.22,Design,Architecture & Design,2023-05-04,Y,447941,https://www.moma.org/collection/works/447941,https://www.moma.org/media/W1siZiIsIjUzODk5OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=670e9568e3773529,"""MoMA, Floor 2, 216""",,,,39.5,,,58.0,,
143111,The Poverty Line (Eggs) (Hong Kong),"Chow and Lin, Stefen Chow, Huiyi Lin","135951, 136050, 136051","(Singaporean, born 1980) (Singaporean, born 1980)",() (Malaysian) (Singaporean),(0) (1980) (1980),(0) (0) (0),() (male) (female),2010-2020,Inkjet print,"each: 15 9/16 × 22 13/16"" (39.5 × 58 cm)",Gift of the Fund for the Twenty-first Century and Committee on Architecture and Design Funds,94.2023.23,Design,Architecture & Design,2023-05-04,Y,447942,https://www.moma.org/collection/works/447942,https://www.moma.org/media/W1siZiIsIjUzODk5OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=91fe84cda0d7ba05,"""MoMA, Floor 2, 216""",,,,39.5,,,58.0,,
143162,"Tangalle Bay Beach Hotel, Tangalle, Sri Lanka",Valentine Gunasekara,75527,"(Sri Lankan, 1931–2017)",(Sri Lankan),(1931),(2017),(male),1969-1973,three architectural drawings,"each (approx.): 20 × 30"" (50.8 × 76.2 cm)",Committee on Architecture and Design Funds,65.2023.1-3,Architecture,Architecture & Design,2023-05-04,N,448159,,,,,0.0,,50.8001016002,,,76.2001524003,,
143164,"Elapata Residence, Pinkanda, Ratnapura, Sri Lanka",Valentine Gunasekara,75527,"(Sri Lankan, 1931–2017)",(Sri Lankan),(1931),(2017),(male),1970,four architectural drawings,"each: 20 × 30"" (50.8 × 76.2 cm)",Committee on Architecture and Design Funds,68.2023.1-4,Architecture,Architecture & Design,2023-05-04,N,448162,,,,,,,50.8001016002,,,76.2001524003,,
139143,The Studio Visit,Janet Olivia Henry,71551,"(American, born 1947)",(American),(1947),(0),(female),1983,"Mixed-media installation with “the artist” (doll of Lieutenant Uhura from 'Star Trek'), “the curator” (doll of Spanky from 'Our Gang' with a 1960s Barbie wig), and miniatures of an easel, two wooden melon crates, stretching canvas instructions, sousaphone, bottle of Evian water, goblet, corkscrew, wine bottle, lamp, loaf of bread, wooden kitchen cabinet, rice cooker, folding chair, kitchen sink, vegetables, fruit, red shelves, paper towels, cans, bottles, kente cloth rug, nightstand, radio, frog, hair dryer, dictionary, juju box with brass light bulb, hand mirror, perfume bottle, red bra, flash light, bracelets, espadrille, wire hangers, futon, clothes, book, trunk, pillow, a stack of newspapers, hen, refrigerator, straw fruit basket, woodburning stove, kettle, frying pan, coffee table, kerosene lamp, ashtray, tumbler, Barcelona® couch, sneakers, and oil pastel and colored pencil drawings on brown rice paper","14 × 19 7/16 × 21 7/16"" (35.6 × 49.4 × 54.5 cm)",Gift of Pamela J. Joyner and Alfred J. Giuffrida,54.2023,Installation,Painting & Sculpture,2023-04-03,Y,426818,https://www.moma.org/collection/works/426818,https://www.moma.org/media/W1siZiIsIjU1MDM4NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=4ad3d5d48fbd16ee,,,54.4513589027,,35.5600711201,,,49.3713487427,,
142622,Seduction,Mohamed Melehi,3914,"(Moroccan, 1936 – 2020)",(Moroccan),(1936),(2020),(male),1975,Lacquer on board,"39 3/8 × 43 1/4"" (100 × 109.9 cm)",Gift of Sandra and Tony Tamer,57.2023,Painting,Painting & Sculpture,2023-04-03,Y,444862,https://www.moma.org/collection/works/444862,https://www.moma.org/media/W1siZiIsIjU0MTg5MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=62cfe785ee55ffcf,,,0.0,,100.0,,,109.9,,
142620,Three Dancers,Anne Chu,27154,"(American, 1959–2016)",(American),(1959),(2016),(female),1999,Oil and casein on wood,"a. 23 × 11 × 4 1/2"" (58.4 × 27.9 × 11.4 cm)
b. 21 1/2 × 11 × 4 1/4"" (54.6 × 27.9 × 10.8 cm)
c.  22 1/4 × 11 × 4 1/2"" (56.5 × 27.9 × 11.4 cm)",Gift of Warren and Mitzi Eisenberg,51.2023.a-c,Sculpture,Painting & Sculpture,2023-04-03,Y,444859,https://www.moma.org/collection/works/444859,https://www.moma.org/media/W1siZiIsIjU0NTQ5MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=93f0329fc7002cea,,,11.43002286,,58.4201168402,,,27.9400558801,,
142619,Single Bear,Anne Chu,27154,"(American, 1959–2016)",(American),(1959),(2016),(female),2008,Anodized aluminum and nickel silver,"71 × 31 1/2 × 26"" (180.3 × 80 × 66 cm)",Acquired through the generosity of Anne and Joel Ehrenkranz and Committee on Painting and Sculpture Funds,50.2023,Sculpture,Painting & Sculpture,2023-04-03,Y,444858,https://www.moma.org/collection/works/444858,https://www.moma.org/media/W1siZiIsIjU1MDM3OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=ae986c311fda8a01,,,66.0401320803,,180.3403606807,,,80.0101600203,,
142679,Portrait of Agnes Gund,Julian Schnabel,5245,"(American, born 1951)",(American),(1951),(0),(male),2021,"Oil, plates, and auto body filler on wood","72 × 60 × 12"" (182.9 × 152.4 × 30.5 cm)",Gift of the artist,60.2023,Painting,Painting & Sculpture,2023-04-03,Y,446109,https://www.moma.org/collection/works/446109,https://www.moma.org/media/W1siZiIsIjU0MzUxNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=0d56f13e20f40667,,,30.4800609601,,182.8803657607,,,152.4003048006,,
142618,House of Hope,Montien Boonma,70436,"(Thai, 1953 – 2000)",(Thai),(1953),(2000),(male),1996–97,"Herbs, spices, natural binders, cotton string, painted wood, and steel","13' 1 1/2"" x 9' 10 1/8"" x 19' 8 1/4"" (400 x 300 x 600 cm)",Gift of Dakis and Lietta Joannou,49.2023,Installation,Painting & Sculpture,2023-04-03,Y,444857,https://www.moma.org/collection/works/444857,https://www.moma.org/media/W1siZiIsIjU2NTIwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=117f69b72e5ebef3,"""MoMA, Floor 2, 211""",,600.0,,400.0,,,300.0,,
142588,Sentinel,Simone Leigh,48549,"(American, born 1968)",(American),(1968),(0),(female),2022,Bronze,"16' 2"" x 39"" x 23 1/4""  (492.8 × 99 × 59 cm)",Gift of Steven and Alexandra Cohen,55.2023,Sculpture,Painting & Sculpture,2023-04-03,Y,444459,https://www.moma.org/collection/works/444459,,"""MoMA, Floor 1, Sculpture Garden""",,59.0551181102,,492.760985522,,,99.0601981204,,
139293,AIDS Not So Holy,Randy Williams,134077,"(American, born 1947)",(American),(1947),(0),(male),1982,"Ronald Reagan postcard, wood, metal, acrylic paint, plexiglass, paper, condom, and books","18 × 30 × 5"" (45.7 × 76.2 × 12.7 cm)",Gift of James Keith Brown and Eric Diefenbach,61.2023,Sculpture,Painting & Sculpture,2023-04-03,Y,427941,https://www.moma.org/collection/works/427941,https://www.moma.org/media/W1siZiIsIjU0MzQ5OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=93c686680dd47bbc,,,12.7000254001,,45.7200914402,,,76.2001524003,,
142621,An Oak Tree,Michael Craig-Martin,1288,"(Irish, born 1941)",(British),(1941),(0),(male),1973,"Glass, water, metal brackets, and printed text","5 7/8 × 18 1/8 × 5 1/2"" (15 × 46 × 14 cm)",Gift of the artist,52.2023.a-c,Sculpture,Painting & Sculpture,2023-04-03,Y,444861,https://www.moma.org/collection/works/444861,,,,14.0,,15.0,,,46.0,,
142623,Tied to the Other Side,Otobong Nkanga,135825,"(Nigerian, born 1974)",(Nigerian),(1974),(0),(female),2021,Woven tapestry,"11' 5 13/16"" × 19' 8 1/4"" (350 × 600 cm)",Gift of Candace King Weir,58.2023,Textile,Painting & Sculpture,2023-04-03,Y,444863,https://www.moma.org/collection/works/444863,https://www.moma.org/media/W1siZiIsIjU1MzkyMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=b61c7d4b2da109cc,"""MoMA, Floor 2, 215""",,0.0,,350.0,,,600.0,,
140039,The Cross,Marwan,134958,(Syrian and German),(Syrian),(1934),(2016),(male),1966,Oil on canvas,"57 1/2 × 44 7/8"" (146.1 × 114 cm)",Purchase,56.2023,Painting,Painting & Sculpture,2023-04-03,N,435708,,,,,,,146.0502921006,,,113.9827279655,,
142756,Untitled from the series Most Definitely Not Profile Ladies,Sandra Payne,72721,"(American, 1951 – 2021)",(American),(1951),(2021),(female),1986,Ink on colored paper,"10 × 8"" (25.4 × 20.3 cm)",Acquired through the generosity of Marie-Josée and Henry R. Kravis in honor of Linda Goode Bryant,40.2023.12,Drawing,Drawings & Prints,2023-03-08,Y,446677,https://www.moma.org/collection/works/446677,https://www.moma.org/media/W1siZiIsIjU0MDU0MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=c0819c0bb5739340,,,0.0,,25.4000508001,,,20.3200406401,,
142674,This Manifestation of Historical Restlessness (from Robin’s Intimacy),Julie Mehretu,25414,"(American, born Ethiopia 1970)",(American),(1970),(0),(female),2022,Ten-panel etching with aquatint,"sheet (each): 46 3/4 × 34 5/8"" (118.7 × 87.9 cm); overall: 93 1/2 × 173 1/8"" (237.5 × 439.7 cm)","Sue and Edgar Wachenheim III Endowment, Kathleen and Richard S. Fuld, Jr.,  and Marlene Hess and James D. Zirin",35.2023.a-j,Print,Drawings & Prints,2023-03-08,Y,445319,https://www.moma.org/collection/works/445319,,,,,,118.7452374905,,,87.9476758954,,
142753,Untitled from the series Most Definitely Not Profile Ladies,Sandra Payne,72721,"(American, 1951 – 2021)",(American),(1951),(2021),(female),1986,Ink on colored paper,"10 × 8"" (25.4 × 20.3 cm)",Acquired through the generosity of Marie-Josée and Henry R. Kravis in honor of Linda Goode Bryant,40.2023.9,Drawing,Drawings & Prints,2023-03-08,Y,446674,https://www.moma.org/collection/works/446674,https://www.moma.org/media/W1siZiIsIjU0MDU1MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=9f19bb45ceea51ab,,,0.0,,25.4000508001,,,20.3200406401,,
139267,Untitled,Rayed Mohamed,134110,"(American, born Yemen, 1986)",(American),(1986),(0),(male),n.d.,Felt-tip pen on paper,"18 × 24"" (45.7 × 61 cm)",Gift of Martin and Rebecca Eisenberg,36.2023,Drawing,Drawings & Prints,2023-03-08,Y,427784,https://www.moma.org/collection/works/427784,https://www.moma.org/media/W1siZiIsIjU0Mjc1NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=fab68c5806504e4a,,,0.0,,45.7200914402,,,60.9601219202,,
142671,Untitled,Rebecca Horn,7502,"(German, born 1944)",(German),(1944),(0),(female),1968-69,Pencil on paper,"11 13/16 × 8 1/4"" (30 × 21 cm)",Acquired through the generosity of Alice and Tom Tisch,27.2023,Drawing,Drawings & Prints,2023-03-08,Y,445183,https://www.moma.org/collection/works/445183,https://www.moma.org/media/W1siZiIsIjU0MTM2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=7c249cd6b4531b2e,,,0.0,,30.0038100076,,,20.9550419101,,
142752,Untitled from the series Most Definitely Not Profile Ladies,Sandra Payne,72721,"(American, 1951 – 2021)",(American),(1951),(2021),(female),1986,Ink on colored paper,"10 × 8"" (25.4 × 20.3 cm)",Acquired through the generosity of Marie-Josée and Henry R. Kravis in honor of Linda Goode Bryant,40.2023.8,Drawing,Drawings & Prints,2023-03-08,Y,446673,https://www.moma.org/collection/works/446673,https://www.moma.org/media/W1siZiIsIjU0MDU1MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=b10c3655f7028efc,,,0.0,,25.4000508001,,,20.3200406401,,
139531,Twelve untitled drawings from the series Most Definitely Not Profile Ladies,Sandra Payne,72721,"(American, 1951 – 2021)",(American),(1951),(2021),(female),1986,Twelve from a series of forty-seven drawings in ink on colored paper,"Each: 10 × 8"" (25.4 × 20.3 cm)",Acquired through the generosity of Marie-Josée and Henry R. Kravis in honor of Linda Goode Bryant,40.2023.1-12,Drawing,Drawings & Prints,2023-03-08,Y,430368,https://www.moma.org/collection/works/430368,,,,0.0,,25.4000508001,,,20.3200406401,,
